"","X1","X2","Freq","Time1","Time2","Match"
"4125",7,2,1,"Fluminense","Goias","Fluminense x Goias"
"4126",8,2,0,"Fluminense","Goias","Fluminense x Goias"
"4127",9,2,1,"Fluminense","Goias","Fluminense x Goias"
"4128",0,3,37,"Fluminense","Goias","Fluminense x Goias"
"4129",1,3,64,"Fluminense","Goias","Fluminense x Goias"
"4130",2,3,70,"Fluminense","Goias","Fluminense x Goias"
"4131",3,3,44,"Fluminense","Goias","Fluminense x Goias"
"4132",4,3,27,"Fluminense","Goias","Fluminense x Goias"
"4133",5,3,6,"Fluminense","Goias","Fluminense x Goias"
"4134",6,3,0,"Fluminense","Goias","Fluminense x Goias"
"4135",7,3,1,"Fluminense","Goias","Fluminense x Goias"
"4136",8,3,0,"Fluminense","Goias","Fluminense x Goias"
"4137",9,3,0,"Fluminense","Goias","Fluminense x Goias"
"4138",0,4,10,"Fluminense","Goias","Fluminense x Goias"
"4139",1,4,13,"Fluminense","Goias","Fluminense x Goias"
"4140",2,4,14,"Fluminense","Goias","Fluminense x Goias"
"4141",3,4,7,"Fluminense","Goias","Fluminense x Goias"
"4142",4,4,1,"Fluminense","Goias","Fluminense x Goias"
"4143",5,4,3,"Fluminense","Goias","Fluminense x Goias"
"4144",6,4,1,"Fluminense","Goias","Fluminense x Goias"
"4145",7,4,0,"Fluminense","Goias","Fluminense x Goias"
"4146",8,4,0,"Fluminense","Goias","Fluminense x Goias"
"4147",9,4,0,"Fluminense","Goias","Fluminense x Goias"
"4148",0,5,3,"Fluminense","Goias","Fluminense x Goias"
"4149",1,5,1,"Fluminense","Goias","Fluminense x Goias"
"4150",2,5,1,"Fluminense","Goias","Fluminense x Goias"
"4151",3,5,1,"Fluminense","Goias","Fluminense x Goias"
"4152",4,5,2,"Fluminense","Goias","Fluminense x Goias"
"4153",5,5,0,"Fluminense","Goias","Fluminense x Goias"
"4154",6,5,0,"Fluminense","Goias","Fluminense x Goias"
"4155",7,5,0,"Fluminense","Goias","Fluminense x Goias"
"4156",8,5,0,"Fluminense","Goias","Fluminense x Goias"
"4157",9,5,0,"Fluminense","Goias","Fluminense x Goias"
"4158",0,6,0,"Fluminense","Goias","Fluminense x Goias"
"4159",1,6,0,"Fluminense","Goias","Fluminense x Goias"
"4160",2,6,1,"Fluminense","Goias","Fluminense x Goias"
"4161",3,6,0,"Fluminense","Goias","Fluminense x Goias"
"4162",4,6,1,"Fluminense","Goias","Fluminense x Goias"
"4163",5,6,0,"Fluminense","Goias","Fluminense x Goias"
"4164",6,6,0,"Fluminense","Goias","Fluminense x Goias"
"4165",7,6,0,"Fluminense","Goias","Fluminense x Goias"
"4166",8,6,0,"Fluminense","Goias","Fluminense x Goias"
"4167",9,6,0,"Fluminense","Goias","Fluminense x Goias"
"4168",0,7,0,"Fluminense","Goias","Fluminense x Goias"
"4169",1,7,0,"Fluminense","Goias","Fluminense x Goias"
"4170",2,7,1,"Fluminense","Goias","Fluminense x Goias"
"4171",3,7,0,"Fluminense","Goias","Fluminense x Goias"
"4172",4,7,0,"Fluminense","Goias","Fluminense x Goias"
"4173",5,7,0,"Fluminense","Goias","Fluminense x Goias"
"4174",6,7,0,"Fluminense","Goias","Fluminense x Goias"
"4175",7,7,0,"Fluminense","Goias","Fluminense x Goias"
"4176",8,7,0,"Fluminense","Goias","Fluminense x Goias"
"4177",9,7,0,"Fluminense","Goias","Fluminense x Goias"
"4178",0,0,330,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4179",1,0,488,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4180",2,0,324,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4181",3,0,150,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4182",4,0,59,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4183",5,0,13,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4184",6,0,9,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4185",7,0,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4186",8,0,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4187",9,0,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4188",0,1,380,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4189",1,1,512,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4190",2,1,346,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4191",3,1,155,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4192",4,1,55,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4193",5,1,14,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4194",6,1,7,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4195",7,1,1,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4196",8,1,1,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4197",9,1,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4198",0,2,189,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4199",1,2,263,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4200",2,2,168,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4201",3,2,95,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4202",4,2,25,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4203",5,2,9,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4204",6,2,4,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4205",7,2,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4206",8,2,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4207",9,2,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4208",0,3,77,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4209",1,3,88,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4210",2,3,69,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4211",3,3,24,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4212",4,3,17,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4213",5,3,3,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4214",6,3,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4215",7,3,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4216",8,3,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4217",9,3,1,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4218",0,4,22,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4219",1,4,41,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4220",2,4,23,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4221",3,4,9,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4222",4,4,4,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4223",5,4,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4224",6,4,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4225",7,4,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4226",8,4,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4227",9,4,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4228",0,5,6,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4229",1,5,8,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4230",2,5,5,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4231",3,5,2,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4232",4,5,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4233",5,5,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4234",6,5,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4235",7,5,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4236",8,5,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4237",9,5,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4238",0,6,3,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4239",1,6,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4240",2,6,1,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4241",3,6,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4242",4,6,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4243",5,6,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4244",6,6,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4245",7,6,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4246",8,6,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4247",9,6,0,"Fortaleza","Bragantino","Fortaleza x Bragantino"
"4248",0,0,272,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4249",1,0,363,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4250",2,0,273,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4251",3,0,128,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4252",4,0,42,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4253",5,0,12,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4254",6,0,4,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4255",7,0,1,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4256",8,0,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4257",0,1,356,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4258",1,1,470,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4259",2,1,340,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4260",3,1,155,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4261",4,1,38,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4262",5,1,12,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4263",6,1,2,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4264",7,1,2,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4265",8,1,1,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4266",0,2,246,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4267",1,2,303,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4268",2,2,208,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4269",3,2,100,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4270",4,2,33,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4271",5,2,15,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4272",6,2,1,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4273",7,2,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4274",8,2,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4275",0,3,117,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4276",1,3,152,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4277",2,3,94,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4278",3,3,45,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4279",4,3,13,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4280",5,3,4,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4281",6,3,1,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4282",7,3,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4283",8,3,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4284",0,4,34,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4285",1,4,55,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4286",2,4,34,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4287",3,4,15,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4288",4,4,4,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4289",5,4,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4290",6,4,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4291",7,4,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4292",8,4,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4293",0,5,13,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4294",1,5,16,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4295",2,5,11,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4296",3,5,7,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4297",4,5,1,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4298",5,5,1,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4299",6,5,1,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4300",7,5,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4301",8,5,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4302",0,6,1,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4303",1,6,2,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4304",2,6,2,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4305",3,6,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4306",4,6,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4307",5,6,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4308",6,6,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4309",7,6,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4310",8,6,0,"Atletico GO","Athletico-PR","Atletico GO x Athletico-PR"
"4311",0,0,220,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4312",1,0,199,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4313",2,0,81,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4314",3,0,27,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4315",4,0,7,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4316",5,0,1,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4317",6,0,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4318",0,1,455,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4319",1,1,393,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4320",2,1,171,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4321",3,1,54,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4322",4,1,13,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4323",5,1,3,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4324",6,1,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4325",0,2,425,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4326",1,2,406,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4327",2,2,179,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4328",3,2,45,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4329",4,2,8,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4330",5,2,4,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4331",6,2,1,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4332",0,3,298,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4333",1,3,254,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4334",2,3,127,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4335",3,3,30,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4336",4,3,4,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4337",5,3,3,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4338",6,3,1,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4339",0,4,173,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4340",1,4,119,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4341",2,4,45,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4342",3,4,12,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4343",4,4,4,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4344",5,4,2,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4345",6,4,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4346",0,5,83,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4347",1,5,56,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4348",2,5,23,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4349",3,5,9,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4350",4,5,1,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4351",5,5,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4352",6,5,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4353",0,6,21,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4354",1,6,13,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4355",2,6,10,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4356",3,6,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4357",4,6,1,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4358",5,6,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4359",6,6,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4360",0,7,7,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4361",1,7,6,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4362",2,7,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4363",3,7,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4364",4,7,1,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4365",5,7,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4366",6,7,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4367",0,8,1,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4368",1,8,3,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4369",2,8,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4370",3,8,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4371",4,8,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4372",5,8,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4373",6,8,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4374",0,9,1,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4375",1,9,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4376",2,9,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4377",3,9,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4378",4,9,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4379",5,9,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4380",6,9,0,"Juventude","Flamengo RJ","Juventude x Flamengo RJ"
"4381",0,0,357,"Palmeiras","America MG","Palmeiras x America MG"
"4382",1,0,684,"Palmeiras","America MG","Palmeiras x America MG"
"4383",2,0,604,"Palmeiras","America MG","Palmeiras x America MG"
"4384",3,0,329,"Palmeiras","America MG","Palmeiras x America MG"
"4385",4,0,164,"Palmeiras","America MG","Palmeiras x America MG"
"4386",5,0,68,"Palmeiras","America MG","Palmeiras x America MG"
"4387",6,0,21,"Palmeiras","America MG","Palmeiras x America MG"
"4388",7,0,12,"Palmeiras","America MG","Palmeiras x America MG"
"4389",8,0,1,"Palmeiras","America MG","Palmeiras x America MG"
"4390",0,1,221,"Palmeiras","America MG","Palmeiras x America MG"
"4391",1,1,390,"Palmeiras","America MG","Palmeiras x America MG"
"4392",2,1,354,"Palmeiras","America MG","Palmeiras x America MG"
"4393",3,1,220,"Palmeiras","America MG","Palmeiras x America MG"
"4394",4,1,101,"Palmeiras","America MG","Palmeiras x America MG"
"4395",5,1,35,"Palmeiras","America MG","Palmeiras x America MG"
"4396",6,1,12,"Palmeiras","America MG","Palmeiras x America MG"
"4397",7,1,6,"Palmeiras","America MG","Palmeiras x America MG"
"4398",8,1,0,"Palmeiras","America MG","Palmeiras x America MG"
"4399",0,2,57,"Palmeiras","America MG","Palmeiras x America MG"
"4400",1,2,93,"Palmeiras","America MG","Palmeiras x America MG"
"4401",2,2,89,"Palmeiras","America MG","Palmeiras x America MG"
"4402",3,2,55,"Palmeiras","America MG","Palmeiras x America MG"
"4403",4,2,15,"Palmeiras","America MG","Palmeiras x America MG"
"4404",5,2,9,"Palmeiras","America MG","Palmeiras x America MG"
"4405",6,2,3,"Palmeiras","America MG","Palmeiras x America MG"
"4406",7,2,1,"Palmeiras","America MG","Palmeiras x America MG"
"4407",8,2,2,"Palmeiras","America MG","Palmeiras x America MG"
"4408",0,3,12,"Palmeiras","America MG","Palmeiras x America MG"
"4409",1,3,25,"Palmeiras","America MG","Palmeiras x America MG"
"4410",2,3,14,"Palmeiras","America MG","Palmeiras x America MG"
"4411",3,3,16,"Palmeiras","America MG","Palmeiras x America MG"
"4412",4,3,7,"Palmeiras","America MG","Palmeiras x America MG"
"4413",5,3,5,"Palmeiras","America MG","Palmeiras x America MG"
"4414",6,3,1,"Palmeiras","America MG","Palmeiras x America MG"
"4415",7,3,0,"Palmeiras","America MG","Palmeiras x America MG"
"4416",8,3,0,"Palmeiras","America MG","Palmeiras x America MG"
"4417",0,4,0,"Palmeiras","America MG","Palmeiras x America MG"
"4418",1,4,7,"Palmeiras","America MG","Palmeiras x America MG"
"4419",2,4,3,"Palmeiras","America MG","Palmeiras x America MG"
"4420",3,4,5,"Palmeiras","America MG","Palmeiras x America MG"
"4421",4,4,1,"Palmeiras","America MG","Palmeiras x America MG"
"4422",5,4,0,"Palmeiras","America MG","Palmeiras x America MG"
"4423",6,4,0,"Palmeiras","America MG","Palmeiras x America MG"
"4424",7,4,0,"Palmeiras","America MG","Palmeiras x America MG"
"4425",8,4,0,"Palmeiras","America MG","Palmeiras x America MG"
"4426",0,5,0,"Palmeiras","America MG","Palmeiras x America MG"
"4427",1,5,0,"Palmeiras","America MG","Palmeiras x America MG"
"4428",2,5,0,"Palmeiras","America MG","Palmeiras x America MG"
"4429",3,5,1,"Palmeiras","America MG","Palmeiras x America MG"
"4430",4,5,0,"Palmeiras","America MG","Palmeiras x America MG"
"4431",5,5,0,"Palmeiras","America MG","Palmeiras x America MG"
"4432",6,5,0,"Palmeiras","America MG","Palmeiras x America MG"
"4433",7,5,0,"Palmeiras","America MG","Palmeiras x America MG"
"4434",8,5,0,"Palmeiras","America MG","Palmeiras x America MG"
"4435",0,0,500,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4436",1,0,687,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4437",2,0,515,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4438",3,0,238,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4439",4,0,71,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4440",5,0,27,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4441",6,0,2,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4442",7,0,0,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4443",0,1,343,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4444",1,1,455,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4445",2,1,309,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4446",3,1,169,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4447",4,1,51,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4448",5,1,16,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4449",6,1,1,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4450",7,1,1,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4451",0,2,113,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4452",1,2,181,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4453",2,2,106,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4454",3,2,44,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4455",4,2,25,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4456",5,2,6,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4457",6,2,0,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4458",7,2,0,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4459",0,3,31,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4460",1,3,33,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4461",2,3,29,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4462",3,3,18,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4463",4,3,6,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4464",5,3,0,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4465",6,3,2,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4466",7,3,0,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4467",0,4,7,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
"4468",1,4,4,"Atletico-MG","Cuiaba","Atletico-MG x Cuiaba"
